LAT,LON,PLACE,YEAR,MONTH,DAY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TEMPERATURE,WS10M_RANGE,WS10M_MIN,WS10M_MAX,WS10M
23.79831,86.44081,DHANBAD,2012,6,14,0.08,15.09,38.75,96.76,15.08,38.03,19.67,19.67,44.32,29.25,36.19,6.13,1.08,7.21,4.7
23.79831,86.44081,DHANBAD,2012,6,15,0,14.15,33.33,96.53,14.08,39.08,18.54,18.54,44.88,30.8,37.73,7.16,1.5,8.66,5.46
23.79831,86.44081,DHANBAD,2012,6,16,0.88,14.22,34.25,96.36,12.81,38.7,18.6,18.6,44.29,31.48,37.3,5.66,1.85,7.51,5.22
23.79831,86.44081,DHANBAD,2012,6,17,5.19,17.09,51.59,96.5,8.53,33.81,21.8,21.8,37.8,29.26,33.19,2.29,3.1,5.38,4.07
23.79831,86.44081,DHANBAD,2012,6,18,9.68,19.17,65.92,96.71,6.53,31.98,23.76,23.76,34.39,27.86,30.91,2.29,0.82,3.11,1.66
23.79831,86.44081,DHANBAD,2012,6,19,13.99,18.83,64.13,96.55,7.97,32.67,23.42,23.42,35.14,27.17,31.05,1.56,0.48,2.03,1.26
23.79831,86.44081,DHANBAD,2012,6,20,5.62,19.53,64.66,96.43,8.41,32.93,24.01,24.01,35.96,27.55,31.51,1.8,0.51,2.32,1.38
23.79831,86.44081,DHANBAD,2012,6,21,34.71,21,77.41,96.58,4.86,30.06,25.27,25.27,32.28,27.41,29.65,2.14,0.5,2.64,1.65
23.79831,86.44081,DHANBAD,2012,6,22,15.88,20.63,80.09,96.77,4.95,29.08,25,25,31.49,26.54,28.79,3.31,0.32,3.63,2.15
23.79831,86.44081,DHANBAD,2012,6,23,11.05,19.89,78.45,96.74,5.91,28.85,24.4,24.4,31.83,25.92,28.52,3.22,2.12,5.35,3.63
23.79831,86.44081,DHANBAD,2012,6,24,3,19.16,71.89,96.67,8.68,29.65,23.77,23.77,34.22,25.54,29.37,5.52,2.28,7.8,5.07
23.79831,86.44081,DHANBAD,2012,6,25,1.07,17.27,59.29,96.72,11.6,31.16,22.05,22.05,36.89,25.28,30.95,3.82,5.56,9.38,7.25
23.79831,86.44081,DHANBAD,2012,6,26,0.1,17.17,55.57,96.67,12.31,32.11,21.91,21.91,39.07,26.76,31.99,6.36,2.56,8.92,6.11
23.79831,86.44081,DHANBAD,2012,6,27,0,15.65,48.12,96.77,13.41,33.48,20.36,20.36,40.12,26.71,32.93,5.8,2.06,7.86,5.27
23.79831,86.44081,DHANBAD,2012,6,28,2.02,17.55,59.23,96.9,7.35,32.06,22.35,22.35,35.02,27.68,31.29,5.93,0.46,6.39,3.57
23.79831,86.44081,DHANBAD,2012,6,29,1.76,17.48,56.76,96.76,12.78,33.15,22.24,22.24,38.69,25.91,31.94,4.55,0.54,5.09,3.04
23.79831,86.44081,DHANBAD,2012,6,30,2.08,17.91,56.39,96.62,12.44,33.53,22.55,22.55,39.52,27.08,32.46,3.06,1.88,4.94,3.49
23.79831,86.44081,DHANBAD,2012,7,1,1.22,19.64,70.6,96.75,8.37,31.03,24.2,24.2,34.95,26.59,30.13,3.27,2.17,5.44,3.82
23.79831,86.44081,DHANBAD,2012,7,2,0.96,18.24,65.21,96.8,9.69,31.87,22.97,22.97,35.3,25.62,30.25,4.2,2.01,6.2,4.52
23.79831,86.44081,DHANBAD,2012,7,3,0.65,18.11,64.26,96.57,11.49,32.06,22.84,22.83,36.26,24.77,30.34,3.83,1.81,5.64,4.36
23.79831,86.44081,DHANBAD,2012,7,4,4.05,19.5,70.43,96.5,8.59,31.41,24.03,24.03,34.48,25.89,30,2.52,2.71,5.23,3.87
23.79831,86.44081,DHANBAD,2012,7,5,8.92,21.58,81.98,96.64,5.62,29.37,25.74,25.74,32.3,26.67,29.13,3.55,1.37,4.91,3.21
23.79831,86.44081,DHANBAD,2012,7,6,20.37,20.59,77.89,96.69,6.87,29.47,24.96,24.96,33.18,26.3,29.22,1.85,1.83,3.68,2.66
23.79831,86.44081,DHANBAD,2012,7,7,7.51,19.84,77.41,96.62,7.79,29.42,24.34,24.34,33.02,25.23,28.69,2.47,2.01,4.48,3.21
23.79831,86.44081,DHANBAD,2012,7,8,12.44,20.34,79.56,96.63,7.44,29.29,24.76,24.76,32.7,25.26,28.63,3.95,2.58,6.53,4.41
23.79831,86.44081,DHANBAD,2012,7,9,13.17,20.19,79.42,96.82,7.97,29.19,24.67,24.67,32.8,24.84,28.58,4.66,1.99,6.66,4.46
23.79831,86.44081,DHANBAD,2012,7,10,1.21,19.25,74.7,97.14,7.51,29.67,23.91,23.91,33.04,25.54,28.87,3.34,1.23,4.57,2.71
23.79831,86.44081,DHANBAD,2012,7,11,15.6,20.05,74.9,97.18,7.98,30.34,24.59,24.59,33.35,25.37,29.53,2.63,0.83,3.46,1.99
23.79831,86.44081,DHANBAD,2012,7,12,7.35,21.15,81.8,97.13,5.23,29.06,25.49,25.49,31.64,26.41,28.91,1.75,0.88,2.63,1.75
23.79831,86.44081,DHANBAD,2012,7,13,18.38,20.03,77.09,97.09,6.79,29.13,24.57,24.57,32.55,25.76,29,2.56,1.21,3.76,2.28
23.79831,86.44081,DHANBAD,2012,7,14,19.94,20.61,79.28,96.93,8.01,29.38,25.03,25.03,33.33,25.32,28.97,1.8,2.19,3.99,2.73
23.79831,86.44081,DHANBAD,2012,7,15,8.61,20.83,86.2,97.02,4.71,27.78,25.22,25.22,30.26,25.55,27.73,2.45,1.66,4.11,2.51
23.79831,86.44081,DHANBAD,2012,7,16,16.81,19.53,80.19,97.19,5.94,27.9,24.18,24.18,30.73,24.79,27.91,2.27,0.18,2.45,1.28
23.79831,86.44081,DHANBAD,2012,7,17,11.13,19.89,79.66,97.13,7.46,28.5,24.47,24.47,32.35,24.89,28.32,2.38,1.59,3.96,2.85
23.79831,86.44081,DHANBAD,2012,7,18,14.23,20.14,77.45,96.88,8.17,29.17,24.63,24.63,33.28,25.11,28.97,3.31,1.15,4.46,2.9
23.79831,86.44081,DHANBAD,2012,7,19,16.38,20.9,81.72,96.78,6.02,28.67,25.24,25.24,31.72,25.7,28.66,3.47,0.12,3.59,2.19
23.79831,86.44081,DHANBAD,2012,7,20,20.13,20.85,83.85,96.78,5.53,28.34,25.19,25.19,31.27,25.74,28.18,4.5,0.32,4.82,2.67
23.79831,86.44081,DHANBAD,2012,7,21,5.44,21.02,85.24,96.88,5.87,28.36,25.35,25.35,31.35,25.48,28.05,3.31,1.53,4.84,3.3
23.79831,86.44081,DHANBAD,2012,7,22,3.34,20.14,81.61,96.82,7.52,28.72,24.63,24.62,32,24.47,28.06,2.15,1.48,3.63,2.46
23.79831,86.44081,DHANBAD,2012,7,23,3.98,20.59,80.71,96.6,8.41,29.2,24.96,24.96,33.08,24.67,28.59,1.84,1.75,3.59,2.76
23.79831,86.44081,DHANBAD,2012,7,24,1.49,20.45,81.03,96.6,8.11,29.05,24.84,24.84,32.89,24.78,28.4,2.51,0.66,3.17,2.22
23.79831,86.44081,DHANBAD,2012,7,25,13.9,21.21,84.75,96.75,6.24,28.52,25.48,25.48,31.98,25.74,28.28,3.44,0.33,3.78,2.26
23.79831,86.44081,DHANBAD,2012,7,26,14.16,21.21,84.01,96.7,6.51,28.61,25.47,25.47,31.96,25.45,28.42,3.36,0.85,4.21,2.95
23.79831,86.44081,DHANBAD,2012,7,27,10.22,21.11,82.42,96.59,5.98,29.08,25.36,25.36,31.78,25.8,28.65,2.47,0.54,3.02,1.65
23.79831,86.44081,DHANBAD,2012,7,28,9.82,21.42,86.21,96.63,6.25,28.38,25.62,25.62,32.12,25.87,28.13,3.31,0.28,3.59,1.65
23.79831,86.44081,DHANBAD,2012,7,29,9.4,20.99,86.47,96.75,6.24,28.09,25.3,25.3,31.27,25.02,27.76,2.94,0.8,3.74,2.08
23.79831,86.44081,DHANBAD,2012,7,30,31.09,20.75,85.8,96.69,6.55,27.95,25.09,25.09,31.1,24.55,27.68,3.99,0.67,4.65,2.61
23.79831,86.44081,DHANBAD,2012,7,31,7.38,20.36,84.81,96.62,6.84,28.05,24.77,24.77,31.34,24.5,27.55,4.61,0.8,5.41,3.05
23.79831,86.44081,DHANBAD,2012,8,1,2.06,20.57,86.42,96.7,5.99,27.66,24.96,24.96,31.16,25.17,27.42,3.87,0.59,4.46,3
23.79831,86.44081,DHANBAD,2012,8,2,22.71,20.06,85.45,96.81,6.89,27.5,24.54,24.54,30.92,24.03,27.2,2.04,1.72,3.76,2.8
23.79831,86.44081,DHANBAD,2012,8,3,19.09,20.57,88.55,96.7,5.5,26.86,24.95,24.95,30.24,24.74,27,3.99,2.74,6.73,4.67
23.79831,86.44081,DHANBAD,2012,8,4,17.1,21.56,89.68,96.62,4.73,27.54,25.72,25.71,30.03,25.3,27.56,4.03,2.56,6.6,4.19
23.79831,86.44081,DHANBAD,2012,8,5,23.35,21.22,88.07,96.72,5.28,27.64,25.48,25.48,30.66,25.38,27.62,3.26,2.57,5.83,4.82
23.79831,86.44081,DHANBAD,2012,8,6,11.42,21.14,88.46,96.86,5.43,27.57,25.44,25.44,30.68,25.26,27.51,2.21,2.42,4.63,3.69
23.79831,86.44081,DHANBAD,2012,8,7,8.72,20.92,85.76,97.01,6.33,28.12,25.29,25.29,31.45,25.11,27.88,2.1,1.93,4.03,2.83
23.79831,86.44081,DHANBAD,2012,8,8,1.75,20.26,84.74,97.05,5.37,27.62,24.77,24.77,30.2,24.83,27.56,1.62,1.1,2.72,1.77
23.79831,86.44081,DHANBAD,2012,8,9,18.35,20.67,86.77,96.86,5.31,27.56,25.07,25.07,30.39,25.08,27.46,2.96,0.32,3.28,1.66
23.79831,86.44081,DHANBAD,2012,8,10,25.25,20.98,88.6,96.79,5.27,27.34,25.3,25.3,30.36,25.09,27.34,2.52,1.46,3.97,3.18
23.79831,86.44081,DHANBAD,2012,8,11,14.62,20.11,87.68,96.99,6.05,27.03,24.63,24.64,30.43,24.38,26.84,2.97,2.9,5.86,4.5
23.79831,86.44081,DHANBAD,2012,8,12,4.9,19.53,85.83,97.17,5.37,26.86,24.19,24.19,29.76,24.39,26.74,1.82,1.84,3.66,2.61
23.79831,86.44081,DHANBAD,2012,8,13,45.36,19.78,87.39,97.18,5.27,26.59,24.39,24.39,29.54,24.27,26.65,1.79,1.18,2.97,1.77
23.79831,86.44081,DHANBAD,2012,8,14,23.43,19.89,87.04,97.12,5.27,26.86,24.48,24.48,29.77,24.5,26.8,2.93,0.78,3.71,1.94
23.79831,86.44081,DHANBAD,2012,8,15,4.83,19.51,85.91,97.14,5.25,26.63,24.16,24.16,29.49,24.23,26.7,1.55,1.31,2.86,1.93
23.79831,86.44081,DHANBAD,2012,8,16,21.73,19.8,85.95,97.06,7.11,26.9,24.37,24.37,30.73,23.62,26.93,2.57,2.05,4.62,3.34
23.79831,86.44081,DHANBAD,2012,8,17,23.67,19.94,91.02,96.99,4.68,25.97,24.49,24.49,28.85,24.17,26.06,2.14,2.41,4.54,3.63
23.79831,86.44081,DHANBAD,2012,8,18,8.19,20.6,87.67,96.95,7.62,27.37,25,25,31.25,23.63,27.24,3.93,2.36,6.29,4.13
23.79831,86.44081,DHANBAD,2012,8,19,5.8,20.72,88.3,97.02,6.21,27.43,25.13,25.13,30.62,24.4,27.22,3.65,2.17,5.81,3.83
23.79831,86.44081,DHANBAD,2012,8,20,2.97,20.53,87.05,97.09,6.54,27.62,24.99,24.99,31.05,24.51,27.33,1.96,1.92,3.88,3
23.79831,86.44081,DHANBAD,2012,8,21,7.54,20.71,88.1,97.18,6.07,27.33,25.14,25.15,30.6,24.53,27.28,2.45,2.45,4.91,3.35
23.79831,86.44081,DHANBAD,2012,8,22,9.19,20.1,87.64,97.37,4.77,26.89,24.7,24.7,29.7,24.93,26.91,1.43,1.84,3.27,2.52
23.79831,86.44081,DHANBAD,2012,8,23,2.64,19.82,86.83,97.42,6.34,26.74,24.46,24.46,30.29,23.95,26.83,2.99,1.39,4.38,2.77
23.79831,86.44081,DHANBAD,2012,8,24,5.25,19.84,83.72,97.34,7.39,27.51,24.46,24.46,31.01,23.62,27.46,3.31,0.88,4.19,2.22
23.79831,86.44081,DHANBAD,2012,8,25,5.91,20.11,87.67,97.32,6.26,27.14,24.68,24.68,30.2,23.93,26.9,2.35,1.27,3.62,2.56
23.79831,86.44081,DHANBAD,2012,8,26,5.1,20.8,90.86,97.24,4.54,26.79,25.23,25.23,29.35,24.81,26.84,2.67,1.32,3.99,2.61
23.79831,86.44081,DHANBAD,2012,8,27,1.93,20.42,89.66,97.11,4.99,26.83,24.91,24.91,29.7,24.71,26.74,3.43,2.08,5.52,3.57
23.79831,86.44081,DHANBAD,2012,8,28,1.11,20.1,87.8,97.22,5.47,26.99,24.67,24.66,29.52,24.05,26.85,2,1.92,3.92,2.65
23.79831,86.44081,DHANBAD,2012,8,29,0.96,20.24,85.8,97.37,7.25,27.63,24.8,24.8,31.15,23.9,27.38,2.1,1.38,3.47,2.39
23.79831,86.44081,DHANBAD,2012,8,30,2.9,20.27,86.48,97.39,6.89,27.56,24.84,24.84,31.03,24.14,27.28,2.49,1.42,3.91,2.74
23.79831,86.44081,DHANBAD,2012,8,31,0.12,20.1,85.83,97.24,7.04,27.69,24.67,24.66,30.95,23.91,27.23,1.69,1.5,3.18,2.2
23.79831,86.44081,DHANBAD,2012,9,1,1.57,20.61,85.94,97.16,6.65,27.76,25.06,25.06,31.03,24.38,27.63,2.63,0.83,3.46,2.02
23.79831,86.44081,DHANBAD,2012,9,2,1.87,21.23,91.85,97.19,4.58,26.9,25.57,25.57,29.54,24.96,26.99,4.38,0.88,5.25,3.14
23.79831,86.44081,DHANBAD,2012,9,3,9.24,20.96,93.49,97.13,3.26,26.31,25.35,25.35,28.4,25.14,26.46,4.15,1.99,6.14,4.06
23.79831,86.44081,DHANBAD,2012,9,4,23.03,20.51,92.23,97.17,3.4,26.19,24.99,25,28.38,24.98,26.34,4.42,2.49,6.91,5.43
23.79831,86.44081,DHANBAD,2012,9,5,10.72,20.66,93.73,97.32,2.96,26.07,25.13,25.13,27.8,24.84,26.21,5.53,2.43,7.96,5.57
23.79831,86.44081,DHANBAD,2012,9,6,37.71,20.47,92.89,97.54,3.28,26.17,25.02,25.02,28.08,24.81,26.25,2.33,1.62,3.95,2.62
23.79831,86.44081,DHANBAD,2012,9,7,1.34,19.25,86.28,97.57,5.75,26.32,24.01,24.01,29.37,23.62,26.48,4.1,0.22,4.32,2.41
23.79831,86.44081,DHANBAD,2012,9,8,5.82,19.79,84.65,97.42,7.95,27.28,24.43,24.42,31.1,23.15,27.25,2.68,0.67,3.34,2.01
23.79831,86.44081,DHANBAD,2012,9,9,8.37,19.97,91.47,97.36,4.32,25.91,24.58,24.58,28.49,24.16,26.07,5.47,1.01,6.48,3.83
23.79831,86.44081,DHANBAD,2012,9,10,9.77,20,91.16,97.32,5.52,26.03,24.6,24.6,29.27,23.75,26.15,3.55,2.02,5.57,3.54
23.79831,86.44081,DHANBAD,2012,9,11,1.19,19.91,89.06,97.29,5.18,26.41,24.52,24.52,29.08,23.9,26.46,2.16,0.99,3.16,1.88
23.79831,86.44081,DHANBAD,2012,9,12,4.28,20.4,87.44,97.24,5.09,26.92,24.9,24.9,29.75,24.66,27.17,2.04,0.2,2.25,1.23
23.79831,86.44081,DHANBAD,2012,9,13,32.06,20.43,92.57,97.26,3.91,26.08,24.94,24.94,28.28,24.37,26.23,2.77,0.46,3.23,1.62
23.79831,86.44081,DHANBAD,2012,9,14,26.71,20,92.42,97.17,3.58,25.86,24.58,24.58,27.93,24.35,25.89,2.13,0.18,2.3,1.57
23.79831,86.44081,DHANBAD,2012,9,15,18.48,20.05,90.23,97,5.61,26.3,24.58,24.58,29.57,23.96,26.3,1.9,0.69,2.59,1.51
23.79831,86.44081,DHANBAD,2012,9,16,14,19.74,90.17,97.12,4.15,26.04,24.35,24.35,28.42,24.27,26.08,2.19,0.8,2.99,1.46
23.79831,86.44081,DHANBAD,2012,9,17,10.57,20.3,91.5,97.42,5.4,26.36,24.86,24.86,29.53,24.13,26.35,3.23,1.14,4.36,2.64
23.79831,86.44081,DHANBAD,2012,9,18,7.12,20.31,90.72,97.44,4.86,26.56,24.88,24.88,29.4,24.54,26.51,1,1.24,2.24,1.66
23.79831,86.44081,DHANBAD,2012,9,19,4.2,19.99,88.85,97.41,5.73,26.61,24.6,24.6,30.01,24.28,26.58,2.56,0.28,2.84,1.5
23.79831,86.44081,DHANBAD,2012,9,20,2.47,19.48,87.54,97.5,6.71,26.43,24.19,24.19,30.03,23.32,26.42,1.55,1.74,3.29,2.56
23.79831,86.44081,DHANBAD,2012,9,21,1.07,19.46,86.06,97.51,6.01,26.44,24.18,24.18,29.67,23.66,26.69,1.76,0.47,2.23,1.59
23.79831,86.44081,DHANBAD,2012,9,22,8.28,19.53,90.54,97.58,4.15,25.69,24.25,24.25,28.33,24.19,25.91,2.22,0.34,2.55,1.97
23.79831,86.44081,DHANBAD,2012,9,23,2.12,17.97,84.61,97.5,7.23,25.53,22.87,22.87,29.81,22.59,25.64,2.15,2.05,4.21,2.87
23.79831,86.44081,DHANBAD,2012,9,24,0,15.86,80.18,97.48,9.12,24.1,20.83,20.83,29.48,20.36,24.47,2.74,2.36,5.1,3.22
23.79831,86.44081,DHANBAD,2012,9,25,0,14.93,78.4,97.6,10.49,23.51,19.87,19.87,29.53,19.04,23.86,1.44,2.48,3.92,3.1
23.79831,86.44081,DHANBAD,2012,9,26,0,16.07,81.86,97.88,10.43,24.33,21.06,21.06,29.87,19.44,24.41,1.29,2.11,3.4,2.66
23.79831,86.44081,DHANBAD,2012,9,27,0,16.37,80.98,97.92,9.46,24.82,21.41,21.41,29.83,20.37,24.91,2.16,1.48,3.64,2.44
23.79831,86.44081,DHANBAD,2012,9,28,1.13,16.95,81.64,97.84,8.81,25.22,21.95,21.95,29.7,20.89,25.34,2,1.24,3.24,2.17
23.79831,86.44081,DHANBAD,2012,9,29,0.26,17.98,84.09,97.83,7.96,25.78,22.91,22.9,30.01,22.05,25.82,2.18,1.27,3.44,2.24
23.79831,86.44081,DHANBAD,2012,9,30,0.11,18.72,84.62,97.83,8.28,26.41,23.56,23.56,30.64,22.36,26.38,1.79,0.18,1.97,1.19
23.79831,86.44081,DHANBAD,2012,10,1,0.02,19.47,86.72,97.85,5.91,26.56,24.25,24.25,29.9,23.99,26.63,1.65,0.42,2.07,1.41
23.79831,86.44081,DHANBAD,2012,10,2,0.38,19.38,85.24,97.74,7.84,26.97,24.14,24.14,30.78,22.95,26.83,0.98,1.19,2.17,1.69
23.79831,86.44081,DHANBAD,2012,10,3,13.9,19.32,91.17,97.5,4.39,25.42,24.05,24.05,28.16,23.77,25.59,1.25,1.53,2.78,2.05
23.79831,86.44081,DHANBAD,2012,10,4,3.43,17.97,85.36,97.33,6.57,25.52,22.84,22.84,29.1,22.53,25.47,1.84,1.25,3.08,1.86
23.79831,86.44081,DHANBAD,2012,10,5,0.1,15.74,78.61,97.59,9.58,24.27,20.68,20.68,30.01,20.44,24.69,2.07,2.14,4.21,2.93
23.79831,86.44081,DHANBAD,2012,10,6,0,14.78,79.58,97.9,11.92,23.07,19.66,19.66,29.97,18.05,23.5,1.33,2.39,3.72,2.87
23.79831,86.44081,DHANBAD,2012,10,7,0,14.64,76.16,97.97,11.42,23.64,19.61,19.61,29.53,18.11,24.09,2.14,0.36,2.5,1.8
23.79831,86.44081,DHANBAD,2012,10,8,6.59,16.16,82.12,97.88,8.17,24.5,21.16,21.16,28.99,20.82,24.45,1.17,1.86,3.03,2.34
23.79831,86.44081,DHANBAD,2012,10,9,8.55,16.22,87,97.82,7.07,23.74,21.22,21.22,27.54,20.48,23.53,1.64,0.91,2.55,1.89
23.79831,86.44081,DHANBAD,2012,10,10,15.88,16.43,89.44,97.87,6.4,23.41,21.47,21.47,27.31,20.91,23.3,1.79,1.75,3.54,2.64
23.79831,86.44081,DHANBAD,2012,10,11,0.48,15.78,86.16,97.79,8.53,23.3,20.78,20.78,28.04,19.51,23.24,2.81,2.05,4.86,3.4
23.79831,86.44081,DHANBAD,2012,10,12,0.08,13.79,78.19,97.9,10.02,22.48,18.62,18.62,27.94,17.92,22.66,1.92,1.85,3.77,2.65
23.79831,86.44081,DHANBAD,2012,10,13,1.74,12.17,69.73,98,8.48,21.34,16.66,16.66,27.34,18.86,22.51,1.82,0.35,2.17,1.08
23.79831,86.44081,DHANBAD,2012,10,14,0.11,11.61,66.87,98.08,11.85,21.05,15.93,15.93,28.69,16.83,22.45,0.95,1.14,2.09,1.79
23.79831,86.44081,DHANBAD,2012,10,15,0,12.5,74.32,98.23,11.55,21.1,17.11,17.11,28.42,16.87,21.94,1.52,0.95,2.47,1.91
23.79831,86.44081,DHANBAD,2012,10,16,0,13.62,82.65,98.34,11.01,21.33,18.48,18.47,27.6,16.59,21.62,1.23,1.91,3.14,2.38
23.79831,86.44081,DHANBAD,2012,10,17,0,13.15,79.93,98.34,11.4,21.3,17.98,17.98,27.63,16.23,21.59,1.15,1.54,2.69,2.25
23.79831,86.44081,DHANBAD,2012,10,18,0,12.78,77.67,98.28,11.55,21.2,17.45,17.44,27.58,16.03,21.59,1.77,1.3,3.06,2.17
23.79831,86.44081,DHANBAD,2012,10,19,0,12.19,76.51,98.32,11.13,20.62,16.78,16.78,26.99,15.86,21.08,0.79,1.86,2.65,2.37
23.79831,86.44081,DHANBAD,2012,10,20,0,10.9,74.12,98.39,11.34,19.26,15.03,15.03,25.93,14.59,19.8,0.7,2.1,2.8,2.54
23.79831,86.44081,DHANBAD,2012,10,21,0,11.25,76.01,98.41,12.13,19.36,15.51,15.51,26.38,14.25,19.91,0.76,1.93,2.69,2.44
23.79831,86.44081,DHANBAD,2012,10,22,0,12.22,80.28,98.38,9.82,20.17,16.83,16.83,25.96,16.14,20.34,0.86,2.08,2.95,2.59
23.79831,86.44081,DHANBAD,2012,10,23,0,11.46,78.06,98.24,11.81,19.38,15.8,15.8,26.24,14.43,19.75,1.36,2,3.37,2.73
23.79831,86.44081,DHANBAD,2012,10,24,0,11.1,74.94,98.1,13.13,19.2,15.26,15.26,26.93,13.81,19.87,0.97,2.21,3.17,2.68
23.79831,86.44081,DHANBAD,2012,10,25,0,12.7,77.41,98.02,11.92,20.84,17.26,17.26,27.8,15.88,21.5,1.64,1.46,3.1,2.26
23.79831,86.44081,DHANBAD,2012,10,26,0,13.39,81.77,98.15,10,21.35,18.21,18.21,26.98,16.99,21.48,0.53,1.83,2.36,2.1
23.79831,86.44081,DHANBAD,2012,10,27,0,11.92,79.97,98.21,10.77,19.76,16.36,16.36,26.28,15.5,19.97,2.23,2.36,4.59,3.09
23.79831,86.44081,DHANBAD,2012,10,28,0,11.05,79.8,98.24,11.71,18.46,15.22,15.22,25.55,13.85,18.81,1.73,2.72,4.45,3.41
23.79831,86.44081,DHANBAD,2012,10,29,0,10.27,77.58,98.18,13.84,17.73,14.06,14.06,25.9,12.06,18.09,1.6,2.46,4.06,3.23
23.79831,86.44081,DHANBAD,2012,10,30,0,10.07,76.21,98.16,13.99,17.58,13.73,13.73,26.01,12.02,18.06,1.99,2.49,4.48,3.33
23.79831,86.44081,DHANBAD,2012,10,31,0,10.19,73.62,98.21,14.32,17.98,13.86,13.86,26.53,12.21,18.8,1.91,1.99,3.91,2.73
23.79831,86.44081,DHANBAD,2012,11,1,0,10.19,69.7,98.22,13.43,18.52,13.94,13.94,26.03,12.61,19.69,2.31,0.89,3.2,1.87
23.79831,86.44081,DHANBAD,2012,11,2,0.42,11.78,72.48,98.11,11.69,20.52,16.05,16.05,26.94,15.25,21.37,2.13,0.15,2.28,1.22
23.79831,86.44081,DHANBAD,2012,11,3,12.25,13.13,86.62,98.15,4.56,20,17.82,17.82,22.82,18.26,20.23,1.14,0.6,1.74,1.25
23.79831,86.44081,DHANBAD,2012,11,4,14.13,14.62,89.83,98.06,8.32,21.34,19.54,19.54,26.07,17.75,21.36,2.02,0.65,2.67,1.78
23.79831,86.44081,DHANBAD,2012,11,5,14.84,15.91,89.89,97.94,6.67,22.79,20.96,20.96,27.08,20.41,22.7,2.9,0.47,3.37,2.02
23.79831,86.44081,DHANBAD,2012,11,6,2.03,13.84,90.65,98.05,8.27,20.53,18.62,18.62,24.29,16.03,20.32,4.11,0.35,4.46,2.56
23.79831,86.44081,DHANBAD,2012,11,7,0.05,11.25,83.86,98.09,7.86,18.17,15.47,15.47,22.95,15.09,18.27,1.89,1.8,3.69,2.85
23.79831,86.44081,DHANBAD,2012,11,8,0.18,10.1,74.1,97.98,12.08,17.75,13.82,13.82,25.09,13.01,18.53,1.84,1.68,3.52,2.55
23.79831,86.44081,DHANBAD,2012,11,9,0,9.21,71.52,98.13,12.37,16.97,12.43,12.43,25.07,12.7,17.66,2.03,2.35,4.38,3.2
23.79831,86.44081,DHANBAD,2012,11,10,0,8.53,71.02,98.33,12.35,15.73,11.25,11.25,23.77,11.42,16.58,1.39,2.13,3.51,3
23.79831,86.44081,DHANBAD,2012,11,11,0,8.83,74.51,98.26,13.24,15.62,11.75,11.75,23.95,10.71,16.36,1.38,2.16,3.55,2.94
23.79831,86.44081,DHANBAD,2012,11,12,0,9.63,78.73,98.29,11.86,16.28,13.08,13.08,23.62,11.75,16.86,1.72,2.67,4.39,3.37
23.79831,86.44081,DHANBAD,2012,11,13,0,9.98,77.46,98.35,11.91,17.2,13.66,13.66,24.88,12.97,17.69,1.78,2.84,4.61,3.58
23.79831,86.44081,DHANBAD,2012,11,14,0,9.2,75.22,98.19,12.52,16.15,12.4,12.4,24.39,11.87,16.84,2.35,2.98,5.33,3.75
23.79831,86.44081,DHANBAD,2012,11,15,0,8.3,72.78,98.27,13.11,15.07,10.86,10.86,23.71,10.6,15.77,1.98,2.86,4.84,3.62
23.79831,86.44081,DHANBAD,2012,11,16,0,7.99,73.77,98.39,13.6,14.34,10.25,10.25,22.95,9.35,14.98,2.79,3.07,5.85,4.13
23.79831,86.44081,DHANBAD,2012,11,17,0,9.07,77.25,98.29,14.05,15.72,12.03,12.03,24.42,10.36,16.22,2.53,2.53,5.06,3.7
23.79831,86.44081,DHANBAD,2012,11,18,0,9.44,72.75,98.2,13.11,17.32,12.72,12.72,25.03,11.92,17.77,2.59,1.7,4.29,2.87
23.79831,86.44081,DHANBAD,2012,11,19,0,11.12,81.16,98.18,11.97,18.67,15.15,15.15,25.3,13.33,18.63,1.49,2.19,3.68,2.68
23.79831,86.44081,DHANBAD,2012,11,20,0.04,10.85,80.81,98.31,10.51,18.28,14.86,14.86,24.54,14.03,18.33,1.79,2.38,4.17,3.25
23.79831,86.44081,DHANBAD,2012,11,21,0,9.92,75.81,98.33,12.02,17.69,13.43,13.43,25.04,13.03,17.93,1.63,2.6,4.23,3.38
23.79831,86.44081,DHANBAD,2012,11,22,0,9.22,74.07,98.23,12.94,16.57,12.35,12.36,24.53,11.59,17.13,1.72,2.43,4.15,3.09
23.79831,86.44081,DHANBAD,2012,11,23,0,8.52,70.04,98.22,12.79,15.91,11.17,11.17,24.41,11.63,16.77,1.07,1.87,2.95,2.54
23.79831,86.44081,DHANBAD,2012,11,24,0,8.63,72.07,98.2,12.99,15.62,11.33,11.33,24.49,11.49,16.53,1.33,2.09,3.42,2.71
23.79831,86.44081,DHANBAD,2012,11,25,0,8.05,68.81,98.25,13.84,15.28,10.37,10.37,24.33,10.48,16.17,2.29,2.66,4.95,3.58
23.79831,86.44081,DHANBAD,2012,11,26,0,8.28,70.26,98.32,13.49,15.51,10.8,10.8,24.24,10.74,16.29,1.82,1.67,3.49,2.88
